loanID,applicantIncome,coapplicantIncome,loanAmount,loanAmountTerm,satisfactoryCreditHistory,totalIncome,applicantIncomeLog,coapplicantIncomeLog,loanAmountLog,loanAmountTermLog,totalIncomeLog,isMale,isMarried,has1Dependent,has2Dependents,has3+Dependents,hasNotGraduated,isSelfEmployed,livesSemiurbal,livesUrban,outcome
LP001964,1800,2934.0,93.0,360.0,0.0,4734.0,7.495541943884256,7.984121958702927,4.532599493153256,5.886104031450156,8.46252579007393,1,1,0,0,0,1,0,0,1,0
LP001972,2875,1750.0,105.0,360.0,1.0,4625.0,7.963807953231451,7.4673710669175595,4.653960350157523,5.886104031450156,8.439231649946526,1,1,0,0,0,1,0,1,0,1
LP001974,5000,0.0,132.0,360.0,1.0,5000.0,8.517193191416238,-2.3025850929940455,4.882801922586371,5.886104031450156,8.517193191416238,0,0,0,0,0,0,0,0,0,1
LP001977,1625,1803.0,96.0,360.0,1.0,3428.0,7.393263094763838,7.497207223203318,4.564348191467836,5.886104031450156,8.13973227971767,1,1,1,0,0,0,0,0,1,1
LP001978,4000,2500.0,140.0,360.0,1.0,6500.0,8.294049640102028,7.824046010856292,4.941642422609304,5.886104031450156,8.779557455883728,1,0,0,0,0,0,0,0,0,1
LP001990,2000,0.0,142.51153039832286,360.0,1.0,2000.0,7.600902459542082,-2.3025850929940455,4.959422911511207,5.886104031450156,7.600902459542082,1,0,0,0,0,1,0,0,1,0
LP001993,3762,1666.0,135.0,360.0,1.0,5428.0,8.232706009860976,7.418180822726788,4.90527477843843,5.886104031450156,8.59932602095476,0,0,0,0,0,0,0,0,0,1
LP001994,2400,1863.0,104.0,360.0,0.0,4263.0,7.783224016336037,7.529943370601589,4.6443908991413725,5.886104031450156,8.35772841676521,0,0,0,0,0,0,0,0,1,0
LP001996,20233,0.0,480.0,360.0,1.0,20233.0,9.915070213779195,-2.3025850929940455,6.173786103901937,5.886104031450156,9.915070213779195,1,0,0,0,0,0,0,0,0,0
LP001998,7667,0.0,185.0,360.0,0.835920177383592,7667.0,8.944680683558895,-2.3025850929940455,5.220355825078324,5.886104031450156,8.944680683558895,1,1,0,1,0,1,0,0,0,1
LP002002,2917,0.0,84.0,360.0,1.0,2917.0,7.978310969867722,-2.3025850929940455,4.430816798843313,5.886104031450156,7.978310969867722,0,0,0,0,0,0,0,1,0,1
LP002004,2927,2405.0,111.0,360.0,1.0,5332.0,7.9817332866918855,7.785305182539862,4.709530201312334,5.886104031450156,8.5814816812986,1,0,0,0,0,1,0,1,0,1
LP002006,2507,0.0,56.0,360.0,1.0,2507.0,7.826842098158293,-2.3025850929940455,4.02535169073515,5.886104031450156,7.826842098158293,0,0,0,0,0,0,0,0,0,1
LP002008,5746,0.0,144.0,84.0,0.835920177383592,5746.0,8.656259239539235,-2.3025850929940455,4.969813299576001,4.430816798843313,8.656259239539235,1,1,0,1,0,0,1,0,0,1
LP002024,2473,1843.0,159.0,360.0,1.0,4316.0,7.813187267521416,7.519149957669823,5.0689042022202315,5.886104031450156,8.370084326378025,1,1,0,0,0,0,0,0,0,0
LP002031,3399,1640.0,111.0,180.0,1.0,5039.0,8.131236549696116,7.402451520818244,4.709530201312334,5.19295685089021,8.524962928680598,1,1,1,0,0,1,0,0,1,1
LP002035,3717,0.0,120.0,360.0,1.0,3717.0,8.220672170297252,-2.3025850929940455,4.787491742782046,5.886104031450156,8.220672170297252,1,1,0,1,0,0,0,1,0,1
LP002036,2058,2134.0,88.0,360.0,0.835920177383592,4192.0,7.629489916393995,7.665753431861699,4.477336814478207,5.886104031450156,8.340933226000878,1,1,0,0,0,0,0,0,1,1
LP002043,3541,0.0,112.0,360.0,0.835920177383592,3541.0,8.172164452111904,-2.3025850929940455,4.718498871295094,5.886104031450156,8.172164452111904,0,0,1,0,0,0,0,1,0,1
LP002050,10000,0.0,155.0,360.0,1.0,10000.0,9.210340371976184,-2.3025850929940455,5.043425116919247,5.886104031450156,9.210340371976184,1,1,1,0,0,0,1,0,0,0
LP002051,2400,2167.0,115.0,360.0,1.0,4567.0,7.783224016336037,7.681099001536359,4.74493212836325,5.886104031450156,8.426611813185,1,1,0,0,0,0,0,1,0,1
LP002053,4342,189.0,124.0,360.0,1.0,4531.0,8.376090350438238,5.241747015059643,4.820281565605037,5.886104031450156,8.418697944667139,1,1,0,0,1,0,0,1,0,1
LP002054,3601,1590.0,142.51153039832286,360.0,1.0,5191.0,8.188966863648876,7.371489295214277,4.959422911511207,5.886104031450156,8.55468163582723,1,1,0,1,0,1,0,0,0,1
LP002055,3166,2985.0,132.0,360.0,0.835920177383592,6151.0,8.060224240440958,8.001355025826703,4.882801922586371,5.886104031450156,8.724369949208368,0,0,0,0,0,0,0,0,0,1
LP002065,15000,0.0,300.0,360.0,1.0,15000.0,9.615805480084347,-2.3025850929940455,5.703782474656201,5.886104031450156,9.615805480084347,1,1,0,0,1,0,0,0,0,1
LP002067,8666,4983.0,376.0,360.0,0.0,13649.0,9.067162602299854,8.513787398281405,5.929589143389895,5.886104031450156,9.521421537856195,1,1,1,0,0,0,1,0,0,0
LP002068,4917,0.0,130.0,360.0,0.0,4917.0,8.50045386741194,-2.3025850929940455,4.867534450455582,5.886104031450156,8.50045386741194,1,0,0,0,0,0,0,0,0,1
LP002082,5818,2160.0,184.0,360.0,1.0,7978.0,8.668711839055147,7.67786350067821,5.214935757608986,5.886104031450156,8.984443032465352,1,1,0,0,0,0,1,1,0,1
LP002086,4333,2451.0,110.0,360.0,1.0,6784.0,8.374015421739909,7.804251383528112,4.700480365792417,5.886104031450156,8.822322177471738,0,1,0,0,0,0,0,0,1,0
LP002087,2500,0.0,67.0,360.0,1.0,2500.0,7.824046010856292,-2.3025850929940455,4.204692619390966,5.886104031450156,7.824046010856292,0,0,0,0,0,0,0,0,1,1
LP002097,4384,1793.0,117.0,360.0,1.0,6177.0,8.385716828627851,7.491645473605133,4.762173934797756,5.886104031450156,8.728587995695898,1,0,1,0,0,0,0,0,1,1
LP002098,2935,0.0,98.0,360.0,1.0,2935.0,7.984462732262196,-2.3025850929940455,4.584967478670572,5.886104031450156,7.984462732262196,1,0,0,0,0,0,0,1,0,1
LP002100,2833,0.0,71.0,360.0,1.0,2833.0,7.949091499830517,-2.3025850929940455,4.2626798770413155,5.886104031450156,7.949091499830517,1,0,0,0,0,0,0,0,1,1
LP002101,63337,0.0,490.0,180.0,1.0,63337.0,11.05622495553552,-2.3025850929940455,6.194405391104672,5.19295685089021,11.05622495553552,1,1,0,0,0,0,0,0,1,1
LP002103,9833,1833.0,182.0,180.0,1.0,11666.0,9.193499354780156,7.513709247839705,5.204006687076795,5.19295685089021,9.364433907313582,1,1,1,0,0,0,1,0,1,1
LP002106,5503,4490.0,70.0,342.2018730489074,1.0,9993.0,8.613048677059759,8.4096079807363,4.248495242049359,5.835400834993398,9.209640126861789,1,1,0,0,0,0,1,1,0,1
LP002110,5250,688.0,160.0,360.0,1.0,5938.0,8.565983355585669,6.5337888379333435,5.075173815233827,5.886104031450156,8.689127655323706,1,1,1,0,0,0,0,0,0,1
LP002112,2500,4600.0,176.0,360.0,1.0,7100.0,7.824046010856292,8.433811582477187,5.170483995038151,5.886104031450156,8.867850063029406,1,1,0,1,0,0,1,0,0,1
LP002113,1830,0.0,142.51153039832286,360.0,0.0,1830.0,7.512071245835466,-2.3025850929940455,4.959422911511207,5.886104031450156,7.512071245835466,0,0,0,0,1,1,0,0,1,0
LP002114,4160,0.0,71.0,360.0,1.0,4160.0,8.333270353255308,-2.3025850929940455,4.2626798770413155,5.886104031450156,8.333270353255308,0,0,0,0,0,0,0,1,0,1
LP002115,2647,1587.0,173.0,360.0,1.0,4234.0,7.881182202227102,7.369600720526409,5.153291594497779,5.886104031450156,8.350902451694811,1,1,0,0,1,1,0,0,0,0
LP002116,2378,0.0,46.0,360.0,1.0,2378.0,7.774015077250727,-2.3025850929940455,3.828641396489095,5.886104031450156,7.774015077250727,0,0,0,0,0,0,0,0,0,0
LP002119,4554,1229.0,158.0,360.0,1.0,5783.0,8.423761246623686,7.113956109566034,5.062595033026967,5.886104031450156,8.662677858158219,1,1,1,0,0,1,0,0,1,1
LP002126,3173,0.0,74.0,360.0,1.0,3173.0,8.062432791583195,-2.3025850929940455,4.30406509320417,5.886104031450156,8.062432791583195,1,1,0,0,1,1,0,1,0,1
LP002128,2583,2330.0,125.0,360.0,1.0,4913.0,7.8567067930958405,7.753623546559746,4.8283137373023015,5.886104031450156,8.499640032168648,1,1,0,1,0,0,0,0,0,1
LP002129,2499,2458.0,160.0,360.0,1.0,4957.0,7.823645930834952,7.80710329012598,5.075173815233827,5.886104031450156,8.508555998020574,1,1,0,0,0,0,0,1,0,1
LP002130,3523,3230.0,152.0,360.0,0.0,6753.0,8.167068178341237,8.080237416216702,5.0238805208462765,5.886104031450156,8.817742129574842,1,1,0,0,0,1,0,0,0,0
LP002131,3083,2168.0,126.0,360.0,1.0,5251.0,8.03365842788615,7.681560362559537,4.836281906951478,5.886104031450156,8.566173813637858,1,1,0,1,0,1,0,0,1,1
LP002137,6333,4583.0,259.0,360.0,0.835920177383592,10916.0,8.753529336516431,8.430109084509125,5.556828061699537,5.886104031450156,9.29798488182823,1,1,0,0,0,0,0,1,0,1
LP002138,2625,6250.0,187.0,360.0,1.0,8875.0,7.872836175025724,8.740336742730447,5.231108616854587,5.886104031450156,9.090993614343617,1,1,0,0,0,0,0,0,0,1
LP002139,9083,0.0,228.0,360.0,1.0,9083.0,9.114159813502214,-2.3025850929940455,5.429345628954441,5.886104031450156,9.114159813502214,1,1,0,0,0,0,0,1,0,1
LP002140,8750,4167.0,308.0,360.0,1.0,12917.0,9.07680897935166,8.334951631422454,5.730099782973574,5.886104031450156,9.466299552232016,1,0,0,0,0,0,0,0,0,0
LP002141,2666,2083.0,95.0,360.0,1.0,4749.0,7.888334500738654,7.641564441260972,4.553876891600541,5.886104031450156,8.465689348549121,1,1,0,0,1,0,0,0,0,1
LP002142,5500,0.0,105.0,360.0,0.0,5500.0,8.612503371220562,-2.3025850929940455,4.653960350157523,5.886104031450156,8.612503371220562,0,1,0,0,0,0,1,0,0,0
LP002143,2423,505.0,130.0,360.0,1.0,2928.0,7.792761720816526,6.22455842927536,4.867534450455582,5.886104031450156,7.982074875081202,0,1,0,0,0,0,0,1,0,1
LP002144,3813,0.0,116.0,180.0,1.0,3813.0,8.246171559857563,-2.3025850929940455,4.7535901911063645,5.19295685089021,8.246171559857563,0,0,0,0,0,0,0,0,1,1
LP002149,8333,3167.0,165.0,360.0,1.0,11500.0,9.027978814382207,8.06054004653864,5.10594547390058,5.886104031450156,9.350102314351341,1,1,0,1,0,0,0,0,0,1
LP002151,3875,0.0,67.0,360.0,1.0,3875.0,8.262300941787448,-2.3025850929940455,4.204692619390966,5.886104031450156,8.262300941787448,1,1,1,0,0,0,0,0,1,0
LP002158,3000,1666.0,100.0,480.0,0.0,4666.0,8.006367567650246,7.418180822726788,4.605170185988092,6.173786103901937,8.448057452581375,1,1,0,0,0,1,0,0,1,0
LP002160,5167,3167.0,200.0,360.0,1.0,8334.0,8.550047528287184,8.06054004653864,5.298317366548036,5.886104031450156,9.0280988119824,1,1,0,0,1,0,0,1,0,1
LP002161,4723,0.0,81.0,360.0,1.0,4723.0,8.460199469896118,-2.3025850929940455,4.394449154672439,5.886104031450156,8.460199469896118,0,0,1,0,0,0,0,1,0,0
LP002170,5000,3667.0,236.0,360.0,1.0,8667.0,8.517193191416238,8.207129168071326,5.4638318050256105,5.886104031450156,9.067277989134345,1,1,0,1,0,0,0,1,0,1
LP002175,4750,2333.0,130.0,360.0,1.0,7083.0,8.465899897028686,7.75491027202143,4.867534450455582,5.886104031450156,8.865452825753623,1,1,0,0,0,0,0,0,1,1
LP002178,3013,3033.0,95.0,300.0,0.835920177383592,6046.0,8.0106915391303,8.017307507688582,4.553876891600541,5.703782474656201,8.707152175339404,1,1,0,0,0,0,0,0,1,1
LP002180,6822,0.0,141.0,360.0,1.0,6822.0,8.82790796297859,-2.3025850929940455,4.948759890378168,5.886104031450156,8.82790796297859,1,0,0,0,0,0,1,0,0,1
LP002181,6216,0.0,133.0,360.0,1.0,6216.0,8.734881892047483,-2.3025850929940455,4.890349128221754,5.886104031450156,8.734881892047483,1,0,0,0,0,1,0,0,0,0
LP002187,2500,0.0,96.0,480.0,1.0,2500.0,7.824046010856292,-2.3025850929940455,4.564348191467836,6.173786103901937,7.824046010856292,1,0,0,0,0,0,0,1,0,0
LP002188,5124,0.0,124.0,342.2018730489074,0.0,5124.0,8.541690663016626,-2.3025850929940455,4.820281565605037,5.835400834993398,8.541690663016626,1,0,0,0,0,0,0,0,0,0
LP002190,6325,0.0,175.0,360.0,1.0,6325.0,8.752265313595721,-2.3025850929940455,5.1647859739235145,5.886104031450156,8.752265313595721,1,1,1,0,0,0,0,1,0,1
LP002191,19730,5266.0,570.0,360.0,1.0,24996.0,9.889895599016661,8.569026340056254,6.345636360828596,5.886104031450156,10.126471091048971,1,1,0,0,0,0,0,0,0,0
LP002194,15759,0.0,55.0,360.0,1.0,15759.0,9.665166909622071,-2.3025850929940455,4.007333185232471,5.886104031450156,9.665166909622071,0,0,0,0,0,0,1,1,0,1
LP002197,5185,0.0,155.0,360.0,1.0,5185.0,8.553525120663627,-2.3025850929940455,5.043425116919247,5.886104031450156,8.553525120663627,1,1,0,1,0,0,0,1,0,1
LP002201,9323,7873.0,380.0,300.0,1.0,17196.0,9.140239744296693,8.971194463184467,5.940171252720432,5.703782474656201,9.752432077616172,1,1,0,1,0,0,1,0,0,1
LP002205,3062,1987.0,111.0,180.0,0.0,5049.0,8.026823576217629,7.594381242551817,4.709530201312334,5.19295685089021,8.526945482858915,1,0,1,0,0,0,0,0,1,0
LP002209,2764,1459.0,110.0,360.0,1.0,4223.0,7.92443418488756,7.285506548522785,4.700480365792417,5.886104031450156,8.348301054933943,0,0,0,0,0,0,0,0,1,1
LP002211,4817,923.0,120.0,180.0,1.0,5740.0,8.479906606630221,6.827629234502852,4.787491742782046,5.19295685089021,8.655214489313613,1,1,0,0,0,0,0,0,1,1
LP002219,8750,4996.0,130.0,360.0,1.0,13746.0,9.07680897935166,8.516392871245468,4.867534450455582,5.886104031450156,9.52850315168155,1,1,0,0,1,0,0,0,0,1
LP002223,4310,0.0,130.0,360.0,0.835920177383592,4310.0,8.368693183097793,-2.3025850929940455,4.867534450455582,5.886104031450156,8.368693183097793,1,1,0,0,0,0,0,1,0,1
LP002224,3069,0.0,71.0,480.0,1.0,3069.0,8.029107054619736,-2.3025850929940455,4.2626798770413155,6.173786103901937,8.029107054619736,1,0,0,0,0,0,0,0,1,0
LP002225,5391,0.0,130.0,360.0,1.0,5391.0,8.592486175451668,-2.3025850929940455,4.867534450455582,5.886104031450156,8.592486175451668,1,1,0,1,0,0,0,0,1,1
LP002226,3333,2500.0,128.0,360.0,1.0,5833.0,8.11162807830774,7.824046010856292,4.852030263919617,5.886104031450156,8.671286726753637,1,1,0,0,0,0,0,1,0,1
LP002229,5941,4232.0,296.0,360.0,1.0,10173.0,8.689632748355741,8.350429973538136,5.69035945432406,5.886104031450156,9.227492430793749,1,0,0,0,0,0,0,1,0,1
LP002231,6000,0.0,156.0,360.0,1.0,6000.0,8.699514748210191,-2.3025850929940455,5.049856007249537,5.886104031450156,8.699514748210191,0,0,0,0,0,0,0,0,1,1
LP002234,7167,0.0,128.0,360.0,1.0,7167.0,8.877242435993919,-2.3025850929940455,4.852030263919617,5.886104031450156,8.877242435993919,1,0,0,0,0,0,1,0,1,1
LP002236,4566,0.0,100.0,360.0,1.0,4566.0,8.42639282708974,-2.3025850929940455,4.605170185988092,5.886104031450156,8.42639282708974,1,1,0,1,0,0,0,0,1,0
LP002237,3667,0.0,113.0,180.0,1.0,3667.0,8.207129168071326,-2.3025850929940455,4.727387818712341,5.19295685089021,8.207129168071326,1,0,1,0,0,0,0,0,1,1
LP002239,2346,1600.0,132.0,360.0,1.0,3946.0,7.76046702921342,7.3777589082278725,4.882801922586371,5.886104031450156,8.28045768658256,1,0,0,0,0,1,0,1,0,1
LP002243,3010,3136.0,142.51153039832286,360.0,0.0,6146.0,8.009695357742922,8.0507033814703,4.959422911511207,5.886104031450156,8.72355674269043,1,1,0,0,0,1,0,0,1,0
LP002244,2333,2417.0,136.0,360.0,1.0,4750.0,7.75491027202143,7.790282380703483,4.912654885736052,5.886104031450156,8.465899897028686,1,1,0,0,0,0,0,0,1,1
LP002250,5488,0.0,125.0,360.0,1.0,5488.0,8.610319169405722,-2.3025850929940455,4.8283137373023015,5.886104031450156,8.610319169405722,1,1,0,0,0,0,0,0,0,1
LP002255,9167,0.0,185.0,360.0,1.0,9167.0,9.123365357961776,-2.3025850929940455,5.220355825078324,5.886104031450156,9.123365357961776,1,0,0,0,1,0,0,0,0,1
LP002262,9504,0.0,275.0,360.0,1.0,9504.0,9.159468041602427,-2.3025850929940455,5.616771097666572,5.886104031450156,9.159468041602427,1,1,0,0,1,0,0,0,0,1
LP002263,2583,2115.0,120.0,360.0,0.835920177383592,4698.0,7.8567067930958405,7.656810091480378,4.787491742782046,5.886104031450156,8.454892165218858,1,1,0,0,0,0,0,0,1,1
LP002265,1993,1625.0,113.0,180.0,1.0,3618.0,7.597396320212795,7.393263094763838,4.727387818712341,5.19295685089021,8.193676665955241,1,1,0,1,0,1,0,1,0,1
LP002266,3100,1400.0,113.0,360.0,1.0,4500.0,8.039157390473237,7.24422751560335,4.727387818712341,5.886104031450156,8.411832675758411,1,1,0,1,0,0,0,0,1,1
LP002272,3276,484.0,135.0,360.0,0.835920177383592,3760.0,8.09437844497296,6.182084906716632,4.90527477843843,5.886104031450156,8.23217423638394,1,1,0,1,0,0,0,1,0,1
LP002277,3180,0.0,71.0,360.0,0.0,3180.0,8.064636475774222,-2.3025850929940455,4.2626798770413155,5.886104031450156,8.064636475774222,0,0,0,0,0,0,0,0,1,0
LP002281,3033,1459.0,95.0,360.0,1.0,4492.0,8.017307507688582,7.285506548522785,4.553876891600541,5.886104031450156,8.410053315858335,1,1,0,0,0,0,0,0,1,1
LP002284,3902,1666.0,109.0,360.0,1.0,5568.0,8.269244521183056,7.418180822726788,4.6913478822291435,5.886104031450156,8.624791202014256,1,0,0,0,0,1,0,0,0,1
LP002287,1500,1800.0,103.0,360.0,0.0,3300.0,7.313220387090301,7.495541943884256,4.634728988229636,5.886104031450156,8.101677747454572,0,0,0,0,0,0,0,1,0,0
LP002288,2889,0.0,45.0,180.0,0.0,2889.0,7.968665700466235,-2.3025850929940455,3.8066624897703196,5.19295685089021,7.968665700466235,1,1,0,1,0,1,0,0,1,0
LP002296,2755,0.0,65.0,300.0,1.0,2755.0,7.9211727215870145,-2.3025850929940455,4.174387269895637,5.703782474656201,7.9211727215870145,1,0,0,0,0,1,0,0,0,0
LP002297,2500,20000.0,103.0,360.0,1.0,22500.0,7.824046010856292,9.903487552536127,4.634728988229636,5.886104031450156,10.021270588192511,1,0,0,0,0,0,0,1,0,1
LP002300,1963,0.0,53.0,360.0,1.0,1963.0,7.5822291942764615,-2.3025850929940455,3.970291913552122,5.886104031450156,7.5822291942764615,0,0,0,0,0,1,0,1,0,1
LP002301,7441,0.0,194.0,360.0,1.0,7441.0,8.914760527397261,-2.3025850929940455,5.267858159063328,5.886104031450156,8.914760527397261,0,0,0,0,0,0,1,0,0,0
LP002305,4547,0.0,115.0,360.0,1.0,4547.0,8.42222295382501,-2.3025850929940455,4.74493212836325,5.886104031450156,8.42222295382501,0,0,0,0,0,0,0,1,0,1
LP002308,2167,2400.0,115.0,360.0,1.0,4567.0,7.681099001536359,7.783224016336037,4.74493212836325,5.886104031450156,8.426611813185,1,1,0,0,0,1,0,0,1,1
LP002314,2213,0.0,66.0,360.0,1.0,2213.0,7.70210434005105,-2.3025850929940455,4.189654742026425,5.886104031450156,7.70210434005105,0,0,0,0,0,1,0,0,0,1
LP002315,8300,0.0,152.0,300.0,0.0,8300.0,9.02401079378469,-2.3025850929940455,5.0238805208462765,5.703782474656201,9.02401079378469,1,1,1,0,0,0,0,1,0,0
LP002317,81000,0.0,360.0,360.0,0.0,81000.0,11.302204433654575,-2.3025850929940455,5.886104031450156,5.886104031450156,11.302204433654575,1,1,0,0,1,0,0,0,0,0
LP002318,3867,0.0,62.0,360.0,1.0,3867.0,8.260234291607297,-2.3025850929940455,4.127134385045092,5.886104031450156,8.260234291607297,0,0,1,0,0,1,1,1,0,0
LP002319,6256,0.0,160.0,360.0,0.835920177383592,6256.0,8.741296282225147,-2.3025850929940455,5.075173815233827,5.886104031450156,8.741296282225147,1,1,0,0,0,0,0,0,1,1
LP002328,6096,0.0,218.0,360.0,0.0,6096.0,8.715388097366482,-2.3025850929940455,5.384495062789089,5.886104031450156,8.715388097366482,1,1,0,0,0,1,0,0,0,0
LP002332,2253,2033.0,110.0,360.0,1.0,4286.0,7.720017940432244,7.617267813628347,4.700480365792417,5.886104031450156,8.363109176033522,1,1,0,0,0,1,0,0,0,1
LP002335,2149,3237.0,178.0,360.0,0.0,5386.0,7.67275789664251,8.082402253926244,5.181783550292085,5.886104031450156,8.591558273371545,0,1,0,0,0,1,0,1,0,0
LP002337,2995,0.0,60.0,360.0,1.0,2995.0,8.00469951054955,-2.3025850929940455,4.0943445622221,5.886104031450156,8.00469951054955,0,0,0,0,0,0,0,0,1,1
LP002341,2600,0.0,160.0,360.0,1.0,2600.0,7.8632667240095735,-2.3025850929940455,5.075173815233827,5.886104031450156,7.8632667240095735,0,0,1,0,0,0,0,0,1,0
LP002342,1600,20000.0,239.0,360.0,1.0,21600.0,7.3777589082278725,9.903487552536127,5.476463551931511,5.886104031450156,9.980448593672257,1,1,0,1,0,0,1,0,1,0
LP002345,1025,2773.0,112.0,360.0,1.0,3798.0,6.932447891572509,7.927685045615778,4.718498871295094,5.886104031450156,8.242229891372231,1,1,0,0,0,0,0,0,0,1
LP002347,3246,1417.0,138.0,360.0,1.0,4663.0,8.085178748074537,7.256297239690681,4.927253685157205,5.886104031450156,8.44741429680832,1,1,0,0,0,0,0,1,0,1
LP002348,5829,0.0,138.0,360.0,1.0,5829.0,8.67060073804555,-2.3025850929940455,4.927253685157205,5.886104031450156,8.67060073804555,1,1,0,0,0,0,0,0,0,1
LP002357,2720,0.0,80.0,342.2018730489074,0.0,2720.0,7.908387159290043,-2.3025850929940455,4.382026634673881,5.835400834993398,7.908387159290043,0,0,0,0,0,1,0,0,1,0
LP002361,1820,1719.0,100.0,360.0,1.0,3539.0,7.506591780070841,7.449498005382849,4.605170185988092,5.886104031450156,8.171599480345463,1,1,0,0,0,0,0,0,1,1
LP002362,7250,1667.0,110.0,342.2018730489074,0.0,8917.0,8.88875674784872,7.418780882750794,4.700480365792417,5.835400834993398,9.095714846134879,1,1,1,0,0,0,0,0,1,0
LP002364,14880,0.0,96.0,360.0,1.0,14880.0,9.607773308387083,-2.3025850929940455,4.564348191467836,5.886104031450156,9.607773308387083,1,1,0,0,0,0,0,1,0,1
LP002366,2666,4300.0,121.0,360.0,1.0,6966.0,7.888334500738654,8.366370301681654,4.795790545596741,5.886104031450156,8.848796450925947,1,1,0,0,0,0,0,0,0,1
LP002367,4606,0.0,81.0,360.0,1.0,4606.0,8.43511508038063,-2.3025850929940455,4.394449154672439,5.886104031450156,8.43511508038063,0,0,1,0,0,1,0,0,0,0
LP002368,5935,0.0,133.0,360.0,1.0,5935.0,8.688622307043769,-2.3025850929940455,4.890349128221754,5.886104031450156,8.688622307043769,1,1,0,1,0,0,0,1,0,1
LP002369,2920,16.12000084,87.0,360.0,1.0,2936.12000084,7.979338895262328,2.780060789187662,4.465908118654584,5.886104031450156,7.984844261119869,1,1,0,0,0,0,0,0,0,1
LP002370,2717,0.0,60.0,180.0,1.0,2717.0,7.907283609426348,-2.3025850929940455,4.0943445622221,5.19295685089021,7.907283609426348,1,0,0,0,0,1,0,0,1,1
LP002377,8624,0.0,150.0,360.0,1.0,8624.0,9.06230429314878,-2.3025850929940455,5.0106352940962555,5.886104031450156,9.06230429314878,0,0,1,0,0,0,1,1,0,1
LP002379,6500,0.0,105.0,360.0,0.0,6500.0,8.779557455883728,-2.3025850929940455,4.653960350157523,5.886104031450156,8.779557455883728,1,0,0,0,0,0,0,0,0,0
LP002386,12876,0.0,405.0,360.0,1.0,12876.0,9.463120392418698,-2.3025850929940455,6.003887067106539,5.886104031450156,9.463120392418698,1,0,0,0,0,0,0,1,0,1
LP002387,2425,2340.0,143.0,360.0,1.0,4765.0,7.793586803371584,7.757906208351747,4.962844630259907,5.886104031450156,8.469052816088302,1,1,0,0,0,0,0,1,0,1
LP002390,3750,0.0,100.0,360.0,1.0,3750.0,8.229511118964457,-2.3025850929940455,4.605170185988092,5.886104031450156,8.229511118964457,1,0,0,0,0,0,0,0,1,1
LP002393,10047,0.0,142.51153039832286,240.0,1.0,10047.0,9.215029361462314,-2.3025850929940455,4.959422911511207,5.480638923341991,9.215029361462314,0,1,0,0,0,0,0,1,0,1
LP002398,1926,1851.0,50.0,360.0,1.0,3777.0,7.563200592358071,7.523481312573497,3.912023005428146,5.886104031450156,8.236685322712457,1,0,0,0,0,0,0,1,0,1
LP002401,2213,1125.0,142.51153039832286,360.0,1.0,3338.0,7.70210434005105,7.025538314638521,4.959422911511207,5.886104031450156,8.11312710422178,1,1,0,0,0,0,0,0,1,1
LP002403,10416,0.0,187.0,360.0,0.0,10416.0,9.251098364448351,-2.3025850929940455,5.231108616854587,5.886104031450156,9.251098364448351,1,0,0,0,0,0,1,0,1,0
LP002407,7142,0.0,138.0,360.0,1.0,7142.0,8.873748128154395,-2.3025850929940455,4.927253685157205,5.886104031450156,8.873748128154395,0,1,0,0,0,1,1,0,0,1
LP002408,3660,5064.0,187.0,360.0,1.0,8724.0,8.205218426395412,8.529911963824013,5.231108616854587,5.886104031450156,9.07383312732152,1,0,0,0,0,0,0,1,0,1
LP002409,7901,1833.0,180.0,360.0,1.0,9734.0,8.974744612722734,7.513709247839705,5.19295685089021,5.886104031450156,9.1833801903934,1,1,0,0,0,0,0,0,0,1
LP002418,4707,1993.0,148.0,360.0,1.0,6700.0,8.456806041401142,7.597396320212795,4.997212273764115,5.886104031450156,8.809862805379057,1,0,0,0,1,1,0,1,0,1
LP002422,37719,0.0,152.0,360.0,1.0,37719.0,10.537919225261291,-2.3025850929940455,5.0238805208462765,5.886104031450156,10.537919225261291,1,0,1,0,0,0,0,1,0,1
LP002424,7333,8333.0,175.0,300.0,0.835920177383592,15666.0,8.9001399880938,9.027978814382207,5.1647859739235145,5.703782474656201,9.659248037927183,1,1,0,0,0,0,0,0,0,1
LP002429,3466,1210.0,130.0,360.0,1.0,4676.0,8.150756470275551,7.098375638590786,4.867534450455582,5.886104031450156,8.450198322591959,1,1,1,0,0,0,1,0,0,1
LP002434,4652,0.0,110.0,360.0,1.0,4652.0,8.445052513638554,-2.3025850929940455,4.700480365792417,5.886104031450156,8.445052513638554,1,1,0,1,0,1,0,0,0,1
LP002435,3539,1376.0,55.0,360.0,1.0,4915.0,8.171599480345463,7.226936018493289,4.007333185232471,5.886104031450156,8.500047032581268,1,1,0,0,0,0,0,0,0,0
LP002443,3340,1710.0,150.0,360.0,0.0,5050.0,8.113726085970747,7.444248649496705,5.0106352940962555,5.886104031450156,8.527143522269405,1,1,0,1,0,0,0,0,0,0
LP002444,2769,1542.0,190.0,360.0,0.835920177383592,4311.0,7.926241523170962,7.340835554123275,5.247024072160486,5.886104031450156,8.368925174747135,1,0,1,0,0,1,1,1,0,0
LP002446,2309,1255.0,125.0,360.0,0.0,3564.0,7.744569809354496,7.134890851565884,4.8283137373023015,5.886104031450156,8.1786387885907,1,1,0,1,0,1,0,0,0,0
